2, 0.9119871514002975
2, 0.9108456291490439
2, 0.9106202972184149
2, 0.9102341302180291
2, 0.9074413832498367
2, 0.9090276728086807
2.02, 0.9050398320809347
2.02, 0.9031044150637211
2.02, 0.9027957287909466
2.02, 0.9029894005910867
2.02, 0.9048945052996996
2.02, 0.9036938993408247
2.04, 0.89494910582615
2.04, 0.8972305113741172
2.04, 0.8947562943560767
2.04, 0.8941338016311381
2.04, 0.8985525394844052
2.04, 0.8948424231107475
2.06, 0.8850469953118373
2.06, 0.8854295652132271
2.06, 0.8869694954366463
2.06, 0.8888509821251319
2.06, 0.8880865967827004
2.06, 0.8845007168829387
2.08, 0.8808812786242768
2.08, 0.8682150436300339
2.08, 0.8807438189454265
2.08, 0.8814671870297907
2.08, 0.8781745960649129
2.08, 0.8787963322515842
2.1, 0.8708166809153798
2.1, 0.8684219020928362
2.1, 0.8693887982358129
2.1, 0.8638826866104755
2.1, 0.8750269132037478
2.1, 0.8675476781024155
2.12, 0.8639940941134686
2.12, 0.8563790732217794
2.12, 0.8410648616219139
2.12, 0.85331590900095
2.12, 0.8556416732110687
2.12, 0.8569821615192044
2.1399999, 0.8383994947377734
2.1399999, 0.8432472012746209
2.1399999, 0.8425103720687233
2.1399999, 0.8416024035579994
2.1399999, 0.8481643508703789
2.1399999, 0.8402256779684226
2.16, 0.8318403471907334
2.16, 0.8370743262808148
2.16, 0.8193116590066238
2.16, 0.8325278611470049
2.16, 0.8014489653783716
2.16, 0.8360633800637083
2.18, 0.7852188421786477
2.18, 0.79893192308079
2.18, 0.8107838884524993
2.18, 0.8245723324463333
2.18, 0.8127818622865955
2.18, 0.6843609360005295
2.2, 0.7947434375545858
2.2, 0.79124276644404
2.2, 0.7896833293147227
2.2, 0.7795337989112608
2.2, 0.7907172931143324
2.2, 0.7778839418168692
2.22, 0.700190002077962
2.22, 0.756414701199658
2.22, 0.7179354582459361
2.22, 0.7412475907785224
2.22, 0.7773098105228056
2.22, 0.7608701826768134
2.24, 0.7193891571982779
2.24, 0.7473423722269655
2.24, 0.7126157864370493
2.24, 0.6555349503521205
2.24, 0.7391477589736636
2.24, 0.7428909343362827
2.26, 0.6988160066463184
2.26, 0.6860017519195145
2.26, 0.6563917825625739
2.26, 0.6609951208467978
2.26, 0.7063029511906946
2.26, 0.6664547037523062
2.28, 0.5231222574491581
2.28, 0.6415732301194846
2.28, 0.5543053597640951
2.28, 0.6568819776039894
2.28, 0.6349220077310729
2.28, 0.4997447056728238
2.3, 0.5370955845309519
2.3, 0.5837333917292961
2.3, 0.5940599902434568
2.3, 0.6068424434949568
2.3, 0.5557116373219416
2.3, 0.4917899388786466
2.32, 0.4247927992236499
2.32, 0.4274341467593348
2.32, 0.4052537309273498
2.32, 0.4420701220178914
2.32, 0.42375488089781466
2.32, 0.5598444179446141
2.34, 0.39621826856322073
2.34, 0.42559915820092115
2.34, 0.4441776324291707
2.34, 0.4144774678857649
2.34, 0.49774071542396403
2.34, 0.49818091688426386
2.36, 0.42036216215399747
2.36, 0.5285606767930279
2.36, 0.3827032410346614
2.36, 0.4184131280371863
2.36, 0.31993637263438035
2.36, 0.3954628075505565
2.3799999, 0.29776916340095955
2.3799999, 0.3611198784403131
2.3799999, 0.27483217839210444
2.3799999, 0.43425735813725813
2.3799999, 0.35737811513375933
2.3799999, 0.4463293853934093
2.3999999, 0.3162699020181087
2.3999999, 0.2913271588321178
2.3999999, 0.30840790162366943
2.3999999, 0.33580381850906377
2.3999999, 0.2976638019878169
2.3999999, 0.3404070567820464
2.42, 0.31812399238587347
2.42, 0.36356191702557955
2.42, 0.316027247300893
2.42, 0.26470555091649567
2.42, 0.32181195588371425
2.42, 0.2980158653472681
2.44, 0.23898383828105418
2.44, 0.23280338659231442
2.44, 0.25645947254497936
2.44, 0.23388204860126902
2.44, 0.23638773901809584
2.44, 0.2845228251078715
2.46, 0.2398845803245118
2.46, 0.22686535262718574
2.46, 0.22375272012416794
2.46, 0.24577695578640824
2.46, 0.17733864809366504
2.46, 0.1951633462618564
2.48, 0.23554149762524887
2.48, 0.22483669092035957
2.48, 0.22780326930636866
2.48, 0.19829346540441306
2.48, 0.21378486238402655
2.48, 0.1971335587554825
2.5, 0.21959182609385391
2.5, 0.18803026630048197
2.5, 0.2000316883468314
2.5, 0.18589567909228116
2.5, 0.21775783278239322
2.5, 0.20657812152195454
2.52, 0.20397534621340818
2.52, 0.1876893691128547
2.52, 0.17209570149399367
2.52, 0.23851131828459263
2.52, 0.15667177954240755
2.52, 0.20174742098003345
2.54, 0.1822780704216559
2.54, 0.16682319127870196
2.54, 0.1708641871679066
2.54, 0.18111365568127197
2.54, 0.16409131812327382
2.54, 0.17877905937523084
2.56, 0.17050908966574113
2.56, 0.16478578300751792
2.56, 0.16148123319294266
2.56, 0.18327393566170105
2.56, 0.18853325899150652
2.56, 0.16634154040603985
2.58, 0.14744195854363934
2.58, 0.14633544288012448
2.58, 0.14954442427382653
2.58, 0.16656212023996442
2.58, 0.1560458761681045
2.58, 0.15584955009975285
2.6, 0.15680645369636315
2.6, 0.14018185043881048
2.6, 0.16518496509141492
2.6, 0.15369767944609264
2.6, 0.14169338413519358
2.6, 0.13342524233292896
